"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5354000,5352689,5352759,5352820,5346181,5347229,5348494,5344150,5345539,5348452,5346669,5345321,5345982,5342168,5340938,4674368,5319754,5329355,5331710,5332081,5331782,5333025,5334512,5333610,5325152,5166473,5075557,5317570,5075529,4695820,5308098,5306233,5303973,5301576,5305953,5287616,5287613,5287528,5289010,5286029,5159498,5286020,5283875,5280791,5278514,5277001,5279602,5278650,5273884,5277370,5277868,5273973,5267463,5260843,5254500,5254575,5254355,5255125,5233955,5231892,5232454,5232395,5230996,5231027,5230518,5227991,4814677,5228363,5226841,5212624,5212413,5213760,5215879,5223783,5209329,5204119,5204981,5204343,5206577,5197421,5194519,5175960,5178608,5179093,5178863,5175841,5170595,5172709,5171231,5174355,5170224,5166300,5163072,5158992,5136772,5137129,5118378,5091044,5090792,5090931",2017/05/04 23:43:32
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Enrichment of limited training sets in machine-learning-based analog/RF test","H. G. Stratigopoulos; S. Mir; Y. Makris","TIMA Laboratory (CNRS-Grenoble INP-UJF), 46 Av. F&#233;lix Viallet, 38031, France","2009 Design, Automation & Test in Europe Conference & Exhibition","20090623","2009","","","1668","1673","This paper discusses the generation of information-rich, arbitrarily-large synthetic data sets which can be used to (a) efficiently learn tests that correlate a set of low-cost measurements to a set of device performances and (b) grade such tests with parts per million (PPM) accuracy. This is achieved by sampling a non-parametric estimate of the joint probability density function of measurements and performances. Our case study is an ultra-high frequency receiver front-end and the focus of the paper is to learn the mapping between a low-cost test measurement pattern and a single pass/fail test decision which reflects compliance to all performances. The small fraction of devices for which such a test decision is prone to error are identified and retested through standard specification-based test. The mapping can be set to explore thoroughly the tradeoff between test escapes, yield loss, and percentage of retested devices.","1530-1591;15301591","POD:978-1-4244-3781-8","10.1109/DATE.2009.5090931","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5090931","","Accuracy;Circuit testing;Cost function;Density measurement;Integrated circuit testing;Performance evaluation;Predictive models;Probability density function;Radio frequency;UHF measurements","UHF devices;circuit analysis computing;computerised instrumentation;integrated circuit testing;learning (artificial intelligence);radiofrequency measurement","joint probability density function;low-cost measurements;machine-learning;nonparametric estimation;synthetic data sets;ultra-high frequency receiver front-end","","12","1","9","","","20-24 April 2009","","IEEE","IEEE Conference Publications"
"Machine learning in remote sensing data processing","G. Camps-Valls","Image Processing Laboratory (IPL), Universitat de Val&#232;ncia, Spain","2009 IEEE International Workshop on Machine Learning for Signal Processing","20091030","2009","","","1","6","Remote sensing data processing deals with real-life applications with great societal values. For instance urban monitoring, fire detection or flood prediction from remotely sensed multispectral or radar images have a great impact on economical and environmental issues. To treat efficiently the acquired data and provide accurate products, remote sensing has evolved into a multidisciplinary field, where machine learning and signal processing algorithms play an important role nowadays. This paper serves as a survey of methods and applications, and reviews the latest methodological advances in machine learning for remote sensing data analysis.","1551-2541;15512541","POD:978-1-4244-4947-7","10.1109/MLSP.2009.5306233","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306233","","Data processing;Economic forecasting;Fires;Floods;Machine learning;Radar detection;Radar imaging;Radar remote sensing;Remote monitoring;Remote sensing","geophysical signal processing;image classification;learning (artificial intelligence);remote sensing","machine learning;radar images;remote sensing data analysis;remote sensing data processing;remotely sensed multispectral images;signal processing algorithms","","3","","83","","","1-4 Sept. 2009","","IEEE","IEEE Conference Publications"
"Modeling Chlorophyll-A in Taihu Lake with Machine Learning Models","J. Liu; Y. Zhang; X. Qian","State Key Lab. of Pollution Control & Resource Reuse, Nanjing Univ., Nanjing, China","2009 3rd International Conference on Bioinformatics and Biomedical Engineering","20090714","2009","","","1","6","This paper studies the relation between chlorophyll-a and 10 environmental factors such as water temperature (T), COD, NH<sub>4</sub> <sup>+</sup>, NO<sub>3</sub> <sup>-</sup> TN, PO4<sub>3</sub> <sup>+</sup>, TP, suspend solids (SS), Secci-depth (SD) and water depth (D) based on the monitoring data of 2005 in Taihu Lake. Three kinds of models are designed using the multiple regression statistical (MRS) method, the back propagation artifical neural network (BP ANN) and the support vector machine (SVM). The model validation shows that the machine learning models, BP ANN model and SVM model, work better than the linear MRS model, and the SVM presents the best performance in terms of root mean square error. The sensitivity analysis indicates that the concentration of chlorophyll-a is very sensitive to the changes of water temperature, water depth, and total nitrogen, but does not show significant changes to phosphorous variables such as total phosphorus and orthophosphate. It implies that algae blooms are more likely decided by physical parameters and accumulated at shallow areas by wind.","2151-7614;21517614","POD:978-1-4244-2901-1","10.1109/ICBBE.2009.5163072","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5163072","","Artificial neural networks;Environmental factors;Lakes;Machine learning;Monitoring;Neural networks;Root mean square;Solids;Support vector machines;Temperature","backpropagation;environmental science computing;lakes;mean square error methods;regression analysis;sensitivity analysis;support vector machines;water pollution;water quality","BP ANN;Secci depth;Taihu lake;algae blooms;back propagation artifical neural network;chlorophyll-a concentration;environmental factors;linear MRS model;machine learning model;multiple regression statistical method;orthophosphate;phosphorous variables;root mean square error;sensitivity analysis;support vector machine;water depth;water temperature","","6","","26","","","11-13 June 2009","","IEEE","IEEE Conference Publications"
"A Machine Learning Approach for Classifying Offline Handwritten Arabic Words","J. H. AlKhateeb; J. Ren; J. Jiang; S. Ipson","Sch. of Comput., Inf. & Media, Univ. of Bradford, Bradford, UK","2009 International Conference on CyberWorlds","20091006","2009","","","219","223","In this paper, a machine learning approach for classifying handwritten Arabic word is proposed, which includes three stages including preprocessing, feature extraction and classification. Firstly, words are segmented from inputted scripts and also normalized in size. Secondly, three different feature extraction methods are applied to each segmented word namely the discrete cosine transform (DCT), moment invariants, and absolute mean value of overlapping blocks. Finally, theses features are utilized to train a neural network for classification. This approach has been tested using the IFN/ENIT database which consists of 32492 Arabic words. The proposed approach gives a good accuracy when compared with other methods.","","POD:978-1-4244-4864-7","10.1109/CW.2009.62","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5279602","DCT;Feature Extraction;Handwritten Arabic word recognition;Neural Networksng","Discrete cosine transforms;Feature extraction;Handwriting recognition;Image recognition;Image segmentation;Machine learning;Neural networks;Spatial databases;Text recognition;Writing","discrete cosine transforms;feature extraction;handwritten character recognition;image segmentation;learning (artificial intelligence);pattern classification","absolute mean value;discrete cosine transform;feature extraction;machine learning approach;moment invariant;neural network training;offline handwritten Arabic word classification;overlapping block;word segmentation","","1","","13","","","7-11 Sept. 2009","","IEEE","IEEE Conference Publications"
"On Prediction Accuracy of Machine Learning Algorithms for Characterizing Shared L2 Cache Behavior of Programs on Multicore Processors","J. K. Rai; A. Negi; R. Wankar; K. D. Nayak","ANURAG, Hyderabad, India","2009 First International Conference on Computational Intelligence, Communication Systems and Networks","20090904","2009","","","213","219","Information on a particular behavioral aspect of a program can be useful to know about the performance bottlenecks and can be utilized further to improve the performance of the system. It is observed that contention for shared L2 cache between programs running on a multi-core processor (MCP) is one of the performance bottlenecks. The utilization of the L2 cache by a program, while sharing it with others on a MCP is a metric of interest to frame policies that reduce contention. In this work we investigate the ability of some of the machine learning algorithms to predict the solo run L2 cache stress of a running program on Intel quad-core Xeon X5482 processor. Data collected from hardware performance counters of Intel quad-core Xeon X5482 processor were utilized to derive the attributes to train the machine learning algorithms. We observed that the best performing machine learning algorithm in this context is Model tree (M5psila), followed by artificial neural betworks (ANN).","","POD:978-0-7695-3743-6","10.1109/CICSYN.2009.45","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5231892","Characterization;L2 Cache;Machine Learning;Multicore processors","Accuracy;Analytical models;Artificial neural networks;Counting circuits;Hardware;Machine learning algorithms;Multicore processing;Operating systems;Processor scheduling;Stress","cache storage;learning (artificial intelligence);microprocessor chips;neural nets;trees (mathematics)","Intel quad-core Xeon X5482 processor;L2 cache stress;Model tree;artificial neural networks;hardware performance counters;machine learning algorithms;multicore processors;prediction accuracy;shared L2 cache behavior","","2","","33","","","23-25 July 2009","","IEEE","IEEE Conference Publications"
"Key generation for static visual watermarking by machine learning","K. Naoe; Hideyasu Sasaki; Y. Takefuji","Graduate School of Media and Governance, Keio University 5322 Endoh, Fujisawa, Kanagawa 252-8520, Japan","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","5","","3089","3094","Digital watermarking became a key technology for protecting copyrights. In this paper, we propose a method of key generation scheme for static visual digital watermarking by using machine learning technology, neural network as its exemplary approach for machine learning method. The proposed method is to provide intelligent mobile collaboration with secure data transactions using machine learning approaches, herein neural network approach as an exemplary technology. First, the proposed method of key generation is to extract certain type of bit patterns as training data set for machine learning of digital watermark. Second, the proposed method of watermark extraction is processed by presenting visual features by the training approach of machine learning technology. Third, the training approach is to converge the extraction key as the classifier, which is generated by the machine learning process is used as watermark extraction key. The proposed method is to contribute to secure visual information hiding without losing any detailed data of visual objects or any additional resources of hiding visual objects as molds to embed hidden visual objects.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212624","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212624","Copyright Protection;Digital Watermarking;Key generation;Machine Learning;Neural Network","Cybernetics;Machine learning;Watermarking","cryptography;feature extraction;image classification;learning (artificial intelligence);mobile computing;neural nets;watermarking","bit pattern extraction;copyright protection;image classifier;intelligent mobile collaboration;key generation;machine learning;neural network;secure data transaction;static visual digital watermarking;visual information hiding","","0","","16","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"Integrated Data Management and Analysis Environment for Medical Longitudinal Research with Machine Learning Based Prediction Models","M. Laaksonen; B. Simell; T. Salakoski; O. Simell","Dept. of Inf. Technol. & Dept. of Pediatrics, Univ. of Turku, Turku, Finland","2009 WRI World Congress on Computer Science and Information Engineering","20090724","2009","1","","552","556","In a longitudinal medical study, various types of data and biomaterial samples are collected in frequent intervals, and are used to analyze factors and pathways leading to a defined disease or a group of diseases. Large volume of complex data consisting of medical history and biochemical analysis results are typically collected in such studies. Our research shows that if the appropriate data model is co-designed with the research goals, it is possible to create a generalized model which allows integrating six tasks of the study: collecting, storing, managing, and analyzing data and samples, and introducing machine learning tools to create predictive models, which in turn assist in the previous tasks. We have implemented this model as a system, which integrates individual processes, minimizes human error, and conforms to changes in the study. This clearly improves the quality, interpretability, reliability and efficiency in understanding the development of the disease.","","POD:978-0-7695-3507-4","10.1109/CSIE.2009.987","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5171231","Disease prediction;Expert system","Data analysis;Data models;Diabetes;Diseases;Environmental management;History;Information analysis;Machine learning;Object oriented modeling;Predictive models","diseases;learning (artificial intelligence);medical administrative data processing","biochemical analysis;data analysis;integrated data management;machine learning tool;medical history;medical longitudinal research;prediction model","","0","","18","","","March 31 2009-April 2 2009","","IEEE","IEEE Conference Publications"
"Argument Based Machine Learning from Examples and Text","M. Mozina; C. Giuliano; I. Bratko","Univ. of Ljubljana, Ljubljana, Slovenia","2009 First Asian Conference on Intelligent Information and Database Systems","20090731","2009","","","18","23","We introduce a novel approach to cross-media learning based on argument based machine learning (ABML). ABML is a recent method that combines argumentation and machine learning from examples, and its main idea is to use arguments for some of the learning examples. Arguments are usually provided by a domain expert. In this paper, we present an alternative approach, where arguments used in ABML are automatically extracted from text with a technique for relation extraction. We demonstrate and evaluate the approach through a case study of learning to classify animals by using arguments automatically extracted from Wikipedia.","","POD:978-0-7695-3580-7","10.1109/ACIIDS.2009.60","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5175960","Argumentation;Cross-Media;Machine Learning;Relation extraction","Animals;Data mining;Database systems;Deductive databases;Humans;Information resources;Learning systems;Logic;Machine learning;Wikipedia","learning by example;text analysis","argument based machine learning;cross-media learning;learning example;natural language processing;relation extraction;text extraction","","0","","14","","","1-3 April 2009","","IEEE","IEEE Conference Publications"
"Malware detection using machine learning","D. Gavriluţ; M. Cimpoeşu; D. Anton; L. Ciortuz","Faculty of Computer Science, "Al. I. Cuza" University of Iasi, Romania","2009 International Multiconference on Computer Science and Information Technology","20091211","2009","","","735","741","We propose a versatile framework in which one can employ different machine learning algorithms to successfully distinguish between malware files and clean files, while aiming to minimise the number of false positives. In this paper we present the ideas behind our framework by working firstly with cascade one-sided perceptrons and secondly with cascade kernelized one-sided perceptrons. After having been successfully tested on medium-size datasets of malware and clean files, the ideas behind this framework were submitted to a scaling-up process that enable us to work with very large datasets of malware and clean files.","2157-5525;21575525","POD:978-1-4244-5314-6","10.1109/IMCSIT.2009.5352759","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5352759","","Association rules;Computer science;Gas discharge devices;Hidden Markov models;Information technology;Learning systems;Machine learning;Machine learning algorithms;Testing;Viruses (medical)","invasive software;learning (artificial intelligence);perceptrons","cascade kernelized one-sided perceptrons;clean files;machine learning algorithms;malware detection;malware files;scaling-up process","","9","3","20","","","12-14 Oct. 2009","","IEEE","IEEE Conference Publications"
"Machine learning methodologies in P300 speller Brain-Computer Interface systems","A. E. Selim; M. A. Wahed; Y. M. Kadah","CTDC (Cairo Technology Development Center), IBM, Egypt","2009 National Radio Science Conference","20090909","2009","","","1","9","Brain-computer interfaces (BCI) is a one kind of communication system that enables control of devices or communication with others only through brain signal activities without using motor activities. P300 Speller is a BCI paradigm that helps disabled subjects to spell words by means of their brain signal activities. This paper tries to demonstrate the performance of different machine learning algorithms based on classification accuracy. Performance has been evaluated on the data sets acquired using BCI2000's P300 Speller Paradigm provided by BCI competitions II (2003) & III (2004) organizers for three subjects. As a primary stage, a preprocessing was applied on the samples in order to extract the most significant features before introducing them to machine learning algorithms. The algorithms applied are Bayesian linear discriminant analysis (BLDA), linear support vector machine (SVM), Fisher linear discriminant analysis (FLDA), generalized Anderson's task linear classifier (GAT), linear discriminant analysis (LDA). BLDA and SVM yielded the highest accuracy for all 3 subjects. Principal component analysis (PCA) was applied on the data presented to the BLDA classifier for dimensionality reduction. The results obtained after this stage were slightly lower than those without reduction but they are still acceptable. This advantage could help in using P300 Speller BCI system beyond mere proof-of concept systems and allow their widespread application out of laboratories.","1110-6980;11106980","POD:978-1-4244-4214-0","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5233955","","Brain computer interfaces;Communication system control;Control systems;Data mining;Linear discriminant analysis;Machine learning;Machine learning algorithms;Principal component analysis;Support vector machine classification;Support vector machines","Bayes methods;brain-computer interfaces;feature extraction;learning (artificial intelligence);medical signal processing;pattern classification;principal component analysis;support vector machines","BLDA classifier;Bayesian linear discriminant analysis;Fisher linear discriminant analysis;P300 Speller Paradigm;P300 speller brain-computer interface systems;brain signal activity;classification accuracy;dimensionality reduction;feature extraction;generalized Anderson's task linear classifier;linear support vector machine;machine learning algorithms;machine learning methodology;principal component analysis","","3","","16","","","17-19 March 2009","","IEEE","IEEE Conference Publications"
"Predicting cardiovascular disease from real-time electrocardiographic monitoring: An adaptive machine learning approach on a cell phone","Z. Jin; Y. Sun; A. C. Cheng","Department of Electrical and Computer Engineering, University of Pittsburgh, Pittsburgh, PA 15261 USA","2009 Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20091113","2009","","","6889","6892","To date, cardiovascular disease (CVD) is the leading cause of global death. The Electrocardiogram (ECG) is the most widely adopted clinical tool that measures the electrical activities of the heart from the body surface. However, heart rhythm irregularities cannot always be detected on a standard resting ECG machine, since they may not occur during an individual's recording session. Common Holter-based portable solutions that record ECG for up to 24 to 48 hours lack the capability to provide real-time feedback. In this research, we seek to establish a cell phone-based real-time monitoring technology for CVD, capable of performing continuous on-line ECG processing, generating a personalized cardiac health summary report in layman's language, automatically detecting and classifying abnormal CVD conditions, all in real time. Specifically, we developed an adaptive artificial neural network (ANN)-based machine learning technique, combining both an individual's cardiac characteristics and information from clinical ECG databases, to train the cell phone to learn to adapt to its user's physiological conditions to achieve better ECG feature extraction and more accurate CVD classification on cell phones.","1094-687X;1094687X","CD-ROM:978-1-4244-3296-7","10.1109/IEMBS.2009.5333610","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5333610","","","cellular radio;electrocardiography;learning (artificial intelligence);neural nets;patient monitoring;real-time systems","Holter based portable solutions;adaptive machine learning;artificial neural network;cardiovascular disease;cell phone;real time electrocardiographic monitoring;time 24 hour to 48 hour","Algorithms;Artificial Intelligence;Cardiovascular Diseases;Cellular Phone;Electrocardiography;Humans;Neural Networks (Computer);Time Factors","6","","15","","","3-6 Sept. 2009","","IEEE","IEEE Conference Publications"
"A Machine Learning Approach for Analyzing Musical Expressions of Piano Performance","K. L. Ou; P. T. Tsai; W. h. Tarng","Grad. Instute of Comput. Sci., Nat. Hsin-Chu Uinversity of Educ., Hsinchu, Taiwan","2009 Ninth International Conference on Hybrid Intelligent Systems","20090922","2009","1","","42","46","This paper proposed a machine learning approach for analyzing teacherspsila expert knowledge of classifying studentspsila piano performance into approximate expression categories. Students are usually confused when learning the expressive performance because of teacherspsila subjective intention difference on the same performance. In this paper, teacher models was built by analyzing teacherspsila classification rules. By replaying their performances and read teacherspsila suggestions in graphical and textual modes which are generated automatically by teacher model, students could understand the nuance of performance features on each expression. Three teachers and ten students joined this experiment. Sixty piano performances were recorded for constructing the teacher models. The average accuracy of teacher models for classifying performance expression is 70.8%. Questionnaires reflect both teachers and students are satisfied with the user interface, generated suggestions, and classification rules.","","POD:978-0-7695-3745-0","10.1109/HIS.2009.16","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5254355","Machine Learning","Art;Computer science;Computer science education;Humans;Hybrid intelligent systems;Machine learning;Multidimensional systems;Music;Performance analysis;Rhythm","computer aided instruction;learning (artificial intelligence);music;pattern classification;teaching","expression categories;graphical mode;machine learning approach;musical expression analysis;students piano performance classification;teacher model;teachers classification rule analysis;teachers expert knowledge analysis;teachers subjective intention difference;textual mode","","0","","16","","","12-14 Aug. 2009","","IEEE","IEEE Conference Publications"
"Intelligent Vehicle Power Control Based on Machine Learning of Optimal Control Parameters and Prediction of Road Type and Traffic Congestion","J. Park; Z. Chen; L. Kiliaris; M. L. Kuang; M. A. Masrur; A. M. Phillips; Y. L. Murphey","Dept. of Electr. & Comput. Eng., Univ. of Michigan-Dearborn, Dearborn, MI, USA","IEEE Transactions on Vehicular Technology","20091110","2009","58","9","4741","4756","Previous research has shown that current driving conditions and driving style have a strong influence over a vehicle's fuel consumption and emissions. This paper presents a methodology for inferring road type and traffic congestion (RT&TC) levels from available onboard vehicle data and then using this information for improved vehicle power management. A machine-learning algorithm has been developed to learn the critical knowledge about fuel efficiency on 11 facility-specific drive cycles representing different road types and traffic congestion levels, as well as a neural learning algorithm for the training of a neural network to predict the RT&TC level. An online University of Michigan-Dearborn intelligent power controller (UMD_IPC) applies this knowledge to real-time vehicle power control to achieve improved fuel efficiency. UMD_IPC has been fully implemented in a conventional (nonhybrid) vehicle model in the powertrain systems analysis toolkit (PSAT) environment. Simulations conducted on the standard drive cycles provided by the PSAT show that the performance of the UMD_IPC algorithm is very close to the offline controller that is generated using a dynamic programming optimization approach. Furthermore, UMD_IPC gives improved fuel consumption in a conventional vehicle, alternating neither the vehicle structure nor its components.","0018-9545;00189545","","10.1109/TVT.2009.2027710","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5166473","Fuel economy;machine learning;road type and traffic congestion (RT&TC) level prediction;vehicle power management","","automobiles;dynamic programming;learning (artificial intelligence);neurocontrollers;optimal control;power control;power transmission (mechanical);real-time systems","University of Michigan-Dearborn;dynamic programming optimization;facility-specific drive cycles;fuel consumption;fuel efficiency;intelligent vehicle power control;machine learning;neural learning algorithm;neural network;optimal control;powertrain systems analysis toolkit;real-time vehicle power control;road type prediction;traffic congestion prediction;vehicle power management","","33","","24","","20090717","Nov. 2009","","IEEE","IEEE Journals & Magazines"
"Tera-scale performance machine learning SoC with dual stream processor architecture for multimedia content analysis","T. W. Chen; C. S. Tang; S. F. Tsai; C. H. Tsai; S. Y. Chien; L. G. Chen","Graduate Institute of Electronics Engineering and Department of Electrical Engineering, National Taiwan University, No. 1, Sec. 4, Roosevelt Rd., Taipei 106, Taiwan","2009 IEEE Custom Integrated Circuits Conference","20091009","2009","","","491","494","A new SoC architecture for multimedia content analysis is implemented with 16 mm<sup>2</sup> area in 90 nm CMOS technology. It focuses on the co-acceleration of computer vision and machine learning algorithms, and two stream processors with massively parallel processing elements are integrated to achieve tera-scale performance. In the dual processor architecture, the data are transferred between processors and the high bandwidth dual memory through the local media bus, which reduces the power consumption in the AHB data access. The power efficiency of the proposed machine learning SoC is 1.7 TOPS/W, and the area efficiency is 81.3 GOPS/mm<sup>2</sup>.","0886-5930;08865930","POD:978-1-4244-4071-9","10.1109/CICC.2009.5280791","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5280791","","Bandwidth;CMOS technology;Computer architecture;Computer vision;Energy consumption;Machine learning;Machine learning algorithms;Parallel processing;Performance analysis;Streaming media","CMOS integrated circuits;computer vision;multimedia systems;system-on-chip","CMOS technology;SoC;computer vision;dual stream processor architecture;multimedia content analysis;size 90 nm;tera-scale performance machine learning","","1","","9","","","13-16 Sept. 2009","","IEEE","IEEE Conference Publications"
"Application of Fuzzy Clustering and DM in Information Extraction of Machine Learning","Q. Zhiming","Sch. of Civil Eng., Hebei Univ. of Eng., Handan, China","2009 Second Pacific-Asia Conference on Web Mining and Web-based Application","20090904","2009","","","3","6","Data mining (DM) uses ordinary methods to discover useful knowledge from a large amount of data, which mines the implicit laws of poor information in the database. Cluster analysis is an important field of DM, which is to classify things in light of certain requirements and rules and plays very important role in mining the useful data. Combining with the fuzzy clustering and using the general mathematical system theory, the fuzzy clustering system model is setup. Fuzzy theory is applied to cluster analysis of DM and how to make use of the fuzzy relationship among samples to analyze the correlation is discussed. The main application steps of fuzzy clustering analysis in DM and the corresponding example are given. Through analysis and discussion, it is concluded that there are a few of different classification about machine learning modes. Comparing with the real records, the results by the fuzzy clustering are in keeping with the investigation in information extraction of machine learning.","","POD:978-0-7695-3646-0","10.1109/WMWA.2009.19","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5232454","DM;fuzzy clustering;information extraction;machine learning","Civil engineering;Data analysis;Data mining;Databases;Delta modulation;Electronic design automation and methodology;Fuzzy set theory;Fuzzy systems;Machine learning;Statistics","data mining;fuzzy set theory;learning (artificial intelligence)","data mining;database;fuzzy clustering;information extraction;machine learning;mathematical system theory","","0","","7","","","6-7 June 2009","","IEEE","IEEE Conference Publications"
"Search ability of evolutionary multiobjective optimization algorithms for multiobjective fuzzy genetics-based machine learning","H. Ishibuchi; Y. Nakashima; Y. Nojima","Department of Computer Science and Intelligent Systems, Graduate School of Engineering, Osaka Prefecture University, 1-1 Gakuen-cho, Naka-ku, Sakai, Osaka 599-8531, Japan","2009 IEEE International Conference on Fuzzy Systems","20091002","2009","","","1724","1729","Recently evolutionary multiobjective optimization (EMO) algorithms have been actively used for the design of accurate and interpretable fuzzy rule-based systems. This research area is often referred to as multiobjective genetic fuzzy systems where EMO algorithms are used to search for a number of non-dominated fuzzy rule-based systems with respect to their accuracy and interpretability. The main advantage of the use of EMO algorithms for fuzzy system design over single-objective optimizers is that multiple alternative fuzzy rule-based systems with different accuracy-interpretability tradeoffs are obtained by their single run. The decision maker can choose a single fuzzy rule-based system according to their preference. There still exist several important issues to be discussed in this research area such as the definition of interpretability, the formulation of interpretability measures, the visualization of tradeoff relations, and the interpretability of the explanation of fuzzy reasoning results. In this paper, we discuss the ability of EMO algorithms as multiobjective optimizers to search for Pareto optimal or near Pareto optimal fuzzy rule-based systems. More specifically, we examine whether EMO algorithms can find non-dominated fuzzy rule-based systems that approximate the entire Pareto fronts of multiobjective fuzzy system design problems.","1098-7584;10987584","POD:978-1-4244-3596-8","10.1109/FUZZY.2009.5277370","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5277370","","Algorithm design and analysis;Area measurement;Design optimization;Fuzzy reasoning;Fuzzy systems;Genetics;Knowledge based systems;Machine learning;Machine learning algorithms;Visualization","Pareto optimisation;fuzzy reasoning;genetic algorithms;learning (artificial intelligence);search problems","Pareto optimal;evolutionary multiobjective optimization algorithm;fuzzy reasoning;fuzzy rule-based system;fuzzy system design;machine learning;multiobjective fuzzy genetics;search ability;single-objective optimizer","","4","","27","","","20-24 Aug. 2009","","IEEE","IEEE Conference Publications"
"A constructive enhancement for Online Sequential Extreme Learning Machine","Yuan Lan; Y. C. Soh; G. B. Huang","School of Electrical and Electronic Engineering, Nanyang Technological University, Nanyang Avenue, Singapore 639798","2009 International Joint Conference on Neural Networks","20090731","2009","","","1708","1713","Online Sequential Extreme Learning Machine (OS-ELM) proposed by Liang et al is a faster and more accurate online sequential learning algorithm as compared to other current sequential algorithms. It can learn data one-by-one or chunk-by-chunk with fixed or varying chunk size. However, there is one of the remaining challenges for OS-ELM that it could not determine the optimal network structure automatically. In this paper, we propose a Constructive Enhancement for OS-ELM (CEOS-ELM), which can add random hidden nodes one-by-one or group-by-group with fixed or varying group size. CEOS-ELM is searching for the optimal network architecture during the sequential learning process, and it can handle both additive and radial basis function (RBF) hidden nodes. The optimal number of hidden nodes can be obtained automatically after training. The simulation results show that with CEOS-ELM, the network can achieve comparable generalization performance with OS-ELM and more compact network structure.","2161-4393;21614393","POD:978-1-4244-3548-7","10.1109/IJCNN.2009.5178608","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5178608","","Costs;Data processing;Feedforward neural networks;Function approximation;Machine learning;Neural networks;Predictive models;Radio access networks;Resource management;Stochastic processes","learning (artificial intelligence);radial basis function networks;random processes","chunk size;constructive enhancement;online sequential extreme learning machine;optimal network architecture;optimal network structure;radial basis function hidden nodes;random hidden nodes;sequential algorithms;sequential learning process","","2","","26","","","14-19 June 2009","","IEEE","IEEE Conference Publications"
"Machine Learning Applied to BRCA1 Hereditary Breast Cancer Data","A. Doncescu; B. Tauzain; N. Kabbaj","CNRS, Univ. of Toulouse, Toulouse, France","2009 International Conference on Advanced Information Networking and Applications Workshops","20090626","2009","","","942","947","This research aims to provide a tool to doctors in order to help for diagnosis of BRCA1 hereditary breast cancer. Our goal is to determine, if possible, profiles that are responsible for early cancer onset. In order to extract knowledge from the biological information above we will create a relational database that will allow prognosticating cancer apparition. We want to determine different types responsible for different profiles of cancer onset thanks to machine learning programs. The prognostic will rely on polymorphisms of a gene, BRCA1, but on family history as well. The machine learning software(s) will be used as a tool by doctors as a help for diagnosis. This tool will be used in order to determine if these patients are member of a high risk cluster, an early occurring cancer.","","POD:978-1-4244-3999-7","10.1109/WAINA.2009.165","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5136772","BRCA1;Heredity;breast cancer;inductive logic programming;polymorphism","Breast cancer;Cervical cancer;DNA;Data mining;Genetic mutations;History;Machine learning;Proteins;Surgery;Testing","cancer;learning (artificial intelligence);medical computing;relational databases","BRCA1 hereditary breast cancer data;biological information;cancer apparition prognostication;machine learning;relational database","","0","","8","","","26-29 May 2009","","IEEE","IEEE Conference Publications"
