"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5273836,5273891,5277150,5273881,5273915,5276476,5273995,5277514,5277791,5277531,5277758,5277505,5277475,5276471,5278211,5277625,5278384,5277273,5276729,5275119,5273975,5276556,5277293,5277684,5277136,5277205,5276630,5274983,5274011,5273964,5277056,5277389,5276716,5273906,5276722,5277201,5276756,5267755,5268103,5270475,5271939,5272384,5267797,5271935,5272137,5271946,5272109,5271943,5267927,5272090,5271786,5271947,5271953,5272131,5067335,5261978,5260718,5260677,5260893,5260775,5262230,5260702,5261834,5267211,5260706,5261896,5260972,5262474,5260597,5260960,5260897,5255451,5255450,5255116,5255100,5255333,5254360,5255069,5254476,5254799,5255043,5254702,5255397,5254797,5255269,5255276,5256714,5254454,5254718,5255439,5254475,5254276,5255392,5255016,5254878,5255349,5256716,5254865,5255323,5255164",2017/05/04 20:58:32
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Query Routing Mechanisms in Self-Organizing Search Systems","V. Dohnal; J. Sedmidubsky","Masaryk Univ., Brno, Czech Republic","2009 Second International Workshop on Similarity Search and Applications","20090929","2009","","","132","139","We analyze routing mechanisms of a self-organizing semantic overlay for content-based search in multimedia data. This overlay operates over any existing P2P network based on the metric space approach. In particular, we replace the previous design of routing mechanisms in metric semantic overlay (MSO) with a new adaptive query-routing algorithm. An advantage of it lies in an automatic tuning of confusability of queries that is used to select peers during query evaluation. These improvements are experimentally evaluated on a real-life and synthetic dataset.","","POD:978-0-7695-3765-8","10.1109/SISAP.2009.13","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5271943","metric space;p2p network;performance evaluation;query routing;self-organized system;similarity search","Algorithm design and analysis;Computer networks;Electric breakdown;Fault tolerant systems;Information retrieval;Multimedia systems;Peer to peer computing;Protocols;Query processing;Routing","Gaussian processes;content-based retrieval;multimedia communication;peer-to-peer computing;search problems;telecommunication network routing","Gaussian-like confusability function;MSO;P2P network;adaptive query-routing algorithm;content-based search;metric semantic overlay;metric space approach;multimedia data;self-organizing search system;self-organizing semantic overlay","","2","1","41","","","29-30 Aug. 2009","","IEEE","IEEE Conference Publications"
"A medical image retrieval framework in correlation enhanced visual concept feature space","M. M. Rahman; S. K. Antani; G. R. Thoma","U.S. National Library of Medicine, National Institutes of Health, Bethesda, MD, USA","2009 22nd IEEE International Symposium on Computer-Based Medical Systems","20090922","2009","","","1","4","This paper presents a medical image retrieval framework that uses visual concepts in a feature space employing statistical models built using a probabilistic multi-class support vector machine (SVM). The images are represented using concepts that comprise color and texture patches from local image regions in a multi-dimensional feature space. A major limitation of concept feature representation is that the structural relationship or spatial ordering between concepts are ignored. We present a feature representation scheme as visual concept structure descriptor (VCSD) that overcomes this challenge and captures both the concept frequency similar to a color histogram and the local spatial relationships of the concepts. A probabilistic framework makes the descriptor robust against classification and quantization errors. Evaluation of the proposed image retrieval framework on a biomedical image dataset with different imaging modalities validates its benefits.","1063-7125;10637125","POD:978-1-4244-4879-1","10.1109/CBMS.2009.5255392","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5255392","","Biomedical imaging;DICOM;Image color analysis;Image representation;Image retrieval;Information retrieval;Medical diagnostic imaging;Picture archiving and communication systems;Support vector machine classification;Support vector machines","feature extraction;image representation;image retrieval;image texture;medical image processing;probability;statistical analysis;support vector machines","biomedical image dataset;correlation-enhanced visual concept feature space;feature representation;image texture patches;medical image retrieval framework;probabilistic multiclass support vector machine;statistical model;visual concept structure descriptor","","13","","11","","","2-5 Aug. 2009","","IEEE","IEEE Conference Publications"
"A semantic web approach to retrieval of commodity cases","H. Yi; W. Li; W. Yin","School of Economics and Management, BeiHang University, Beijing, China","2009 ISECS International Colloquium on Computing, Communication, Control, and Management","20090929","2009","1","","369","372","This paper discusses the issue of knowledge representation when dealing with establishing commodity safety standards. From data retrieval to knowledge representation, this paper puts forwards the ontology-based method of data retrieval and data storage in case library. Specifically, RDF is employed to describe the metadata of ontology in case library and to transform searching conditions into semantic-organized information. Then matching calculation model is applied to pinpoint and extract the data needed for the case library. Validated from a practical project which exploited the potential of this method, the effectiveness of this method was demonstrated in the safety standards building process of China National Institute of Standardization. Based on the discussion of this paper, the usage of RDF in safety standards was aptly supporting the standardization of safety and data collection.","2154-9613;21549613","POD:978-1-4244-4247-8","10.1109/CCCM.2009.5268103","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5268103","RDF;match degree;ontolog;quality and safety standards;semantic web","Data mining;Information retrieval;Knowledge representation;Libraries;Memory;Ontologies;Resource description framework;Safety;Semantic Web;Standardization","information retrieval;ontologies (artificial intelligence);semantic Web","China National Institute of Standardization;RDF;calculation model;case library;commodity cases;commodity safety standards;data retrieval;data storage;knowledge representation;metadata;ontology-based method;semantic Web;semantic-organized information","","0","","6","","","8-9 Aug. 2009","","IEEE","IEEE Conference Publications"
"Dynamic and quantitative exploration on technology evolution mechanism: The case of electrical conducting polymer nanocomposite","H. N. Su; P. C. Lee","Science and Technology Policy Research and Information Center, National Applied Research Laboratories, Taipei, Taiwan","PICMET '09 - 2009 Portland International Conference on Management of Engineering & Technology","20090925","2009","","","2433","2440","This study aims to obtain global overview on electrical conducting polymer nanocomposite development along time horizon as well as to obtain dynamic and quantitative exploration on technology evolution mechanism, a total of 1421 electrical conducting polymer related nanocomposite patents are retrieved from USPTO patent database and patent citation network is generated by combing both patent citation and social network analysis. A patent citation network can therefore be visually obtained and network properties, e.g. degree centrality, betweenness centrality, closeness centrality, representing several technology evolution mechanisms are calculated. Each patent can be positioned at a specific location of the patent citation network and technology evolution mechanisms for each patent can be quantitatively analyzed.","2159-5100;21595100","CD-ROM:978-1-890843-20-5","10.1109/PICMET.2009.5261834","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5261834","","Bibliometrics;Citation analysis;Evolution (biology);Geographic Information Systems;Humans;Information analysis;Information retrieval;Knowledge based systems;Polymers;Technological innovation","conductors (electric);nanocomposites;patents;polymers","electrical conducting polymer nanocomposite;nanocomposite patents;patent citation network;social network analysis;technology evolution mechanism","","1","","35","","","2-6 Aug. 2009","","IEEE","IEEE Conference Publications"
"A compression method using link-trie structure for natural language dictionaries","M. Oono; M. Fuketa; Y. Inada; Y. Murakami; J. i. Aoe","Department of Information Science & Intelligent Systems, Faculty of Engineering, University of Tokushima, 2-1 Minami-Josanjima, 770-0806, JAPAN","2006 International Conference on Computing & Informatics","20091002","2006","","","1","4","A trie structure is a key search method that is frequently used in the field of natural language systems and database systems. Morita presented an efficient data structure for collocation information using trie structure. This structure stores two basic words into a trie and defines link information by a link function. This paper presents how to apply Morita's method into general key-set and compress trie. Presented method divides a key into several parts and defines link information between keys. From simulation results, it turned out that presented method is 30% smaller than Conventional method in space capacity.","2166-5710;21665710","CD-ROM:978-1-4244-0220-5; POD:978-1-4244-0219-9","10.1109/ICOCI.2006.5276556","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5276556","","Data engineering;Deductive databases;Dictionaries;Electronic mail;Information retrieval;Intelligent structures;Intelligent systems;Natural languages;Search methods;Systems engineering and theory","database management systems;dictionaries;natural language processing","Morita method;collocation information;compression method;data structure;database systems;link-trie structure;natural language dictionaries","","1","","8","","","6-8 June 2006","","IEEE","IEEE Conference Publications"
"Img(Rummager): An Interactive Content Based Image Retrieval System","S. A. Chatzichristofis; Y. S. Boutalis; M. Lux","Dept. of Electr. & Comput. Eng., Democritus Univ. of Thrace, Xanthi, Greece","2009 Second International Workshop on Similarity Search and Applications","20090929","2009","","","151","153","This paper presents an image retrieval suite called img(Rummager) which brings into effect a number of new as well as state of the art descriptors. The application can execute an image search based on a query image, either from XML-based index flies, or directly from a folder containing image flies, extracting the comparison features in real time. In addition the img(Rummager) application can execute a hybrid search of images from the application server, combining keyword information and visual similarity. Also img(Rummager) supports easy retrieval evaluation based on the normalized modified retrieval rank (NMRR) and average precision (AP).","","POD:978-0-7695-3765-8","10.1109/SISAP.2009.16","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5271939","","Application software;Content based retrieval;Data mining;Digital images;Feature extraction;Graphical user interfaces;Image retrieval;Information retrieval;Information technology;XML","XML;content-based retrieval;image retrieval;search engines","Img Rummager;XML-based index flies;average precision;image search;interactive content based image retrieval system;keyword information;normalized modified retrieval rank;query image;visual similarity","","13","","10","","","29-30 Aug. 2009","","IEEE","IEEE Conference Publications"
"Boosting density-based clustering algorithm by mean approximation on grids","Z. Zhang","Software College, Jiangxi University of Finance & Economics, Nanchang, China","2009 IEEE International Conference on Granular Computing","20090922","2009","","","785","790","Many applications require clustering of large amount of data. Most clustering algorithms, however, do not work and efficiently when facing such kind of dataset. This paper presents an approach to boost density-based clustering algorithms by mean grids. We show that the method of adjusted mean approximation on the grid is not only a powerful tool to relieve the burden of heavy computation and memory usage, but also a close proximity of the original algorithm. An adjusted mean approximation on grids using density-based clustering algorithm (AMADC) is constructed which exploits more advantages from the grid partition mechanism. Results of experiments also demonstrate promising performance of this approach.","","POD:978-1-4244-4830-2","10.1109/GRC.2009.5255016","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5255016","clustering;density-based clustering","Approximation algorithms;Boosting;Clustering algorithms;Educational institutions;Finance;Gravity;Information retrieval;Partitioning algorithms;Power generation economics;Software algorithms","approximation theory;grid computing;pattern clustering","adjusted mean approximation;density-based clustering algorithm;grid partition mechanism;mean grid","","0","","9","","","17-19 Aug. 2009","","IEEE","IEEE Conference Publications"
"A metametadata taxonomy to support semantic searching algorithms in metadata repository","A. Ismail; M. S. Joy; J. E. Sinclair; M. I. Hamzah","Faculty of Information Science & Technology, Universiti Kebangsaan Malaysia, Malaysia","2009 International Conference on Electrical Engineering and Informatics","20090922","2009","02","","1","6","This paper discusses on a novel method for semantic searching and retrieval of information about learning materials. A novel metametadata taxonomy has been developed which provides the basis for a semantic search engine to extract, match and map queries to retrieve relevant results. Metametadata encapsulate metadata instances by using the properties and attributes provided by ontologies rather than describing learning objects. The use of ontological views assists the pedagogical content of metadata extracted from learning objects by using the control vocabularies as identified from the metametadata taxonomy. The use of ontological approach and metametadata (based on the metametadata taxonomy) have contributed towards a novel semantic searching mechanism. These three strands - the taxonomy, the ontological views, and the search algorithm - are integrated into an architecture (OMESCOD) to support the semantic search within the metadata repository.","2155-6822;21556822","POD:978-1-4244-4913-2","10.1109/ICEEI.2009.5254702","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5254702","metadata;metametadata;ontologies;semantic","Data mining;Databases;Educational technology;Information retrieval;Internet;Ontologies;Semantic Web;Taxonomy;Vocabulary;XML","meta data;ontologies (artificial intelligence);search engines","information retrieval;metadata repository;metametadata taxonomy;ontologies;semantic search engine;semantic searching algorithms","","0","2","10","","","5-7 Aug. 2009","","IEEE","IEEE Conference Publications"
"Histogram intersection based image retrieval technique using relevance feedback","T. Barbu; M. Costin; A. Ciobanu","Institute of Computer Science, Romanian Academy, Ia&#191;i branch, Carol I 22A, Romania","2009 3rd International Workshop on Soft Computing Applications","20090922","2009","","","67","70","This article provides a color-based image retrieval technique for RGB image databases. Our proposed CBIR system uses the query by example approach and a relevance feedback mechanism. Feature extraction process is performed by computing a global color histogram for each image. Feature vectors are compared using the histogram intersection difference metric, and a relevance feedback mechanism is used in the retrieval process.","","POD:978-1-4244-5054-1","10.1109/SOFA.2009.5254878","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5254878","CBIR;RGB image;color histogram;color-based image retrieval;feature vector;histogram intersection;image base;query by example;relevance feedback","Content based retrieval;Digital images;Feature extraction;Feedback;Histograms;Image databases;Image retrieval;Information retrieval;Sections;Spatial databases","content-based retrieval;feature extraction;image colour analysis;image retrieval;relevance feedback;statistical analysis;visual databases","CBIR system;RGB image database;color-based image retrieval technique;feature extraction;feature vector;global color histogram;histogram intersection difference metric;query by example approach;relevance feedback","","0","","11","","","July 29 2009-Aug. 1 2009","","IEEE","IEEE Conference Publications"
"Assessing similarity between cases by means of fuzzy rules","N. Xiong","School of Innovation, Design and Engineering, M&#228;lardalen University, V&#228;ster&#229;s, SE-72123, Sweden","2009 IEEE International Conference on Fuzzy Systems","20091002","2009","","","1953","1958","The concept of similarity plays a fundamental role in case-based reasoning. However, the meaning of ldquosimilarityrdquo can vary in different situations and remains an issue. This paper proposes a novel similarity model consisting of fuzzy rules to represent the semantics and evaluation criteria for similarity. We believe that fuzzy if-then rules present a more powerful and flexible means to capture domain knowledge for utility oriented similarity modeling than traditional similarity measures based on feature weighting. Fuzzy rule-based reasoning is utilized as a case matching mechanism to determine whether and to which extent a known case in the case library is similar to a given problem in query. Further, we explain that such fuzzy rules for similarity assessment can be learned from the case library. The key to achieving this is pair-wise comparisons of cases with known solutions in the case library such that sufficient training samples can be derived for fuzzy rule learning. The evaluations conducted have shown that the proposed method yields more precise similarity values to approximate case utility than conventional ways of similarity modeling and that fuzzy similarity rules can be learned from a rather small case base without the risk of over-fitting.","1098-7584;10987584","POD:978-1-4244-3596-8","10.1109/FUZZY.2009.5277293","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5277293","","Containers;Feedback;Fuzzy reasoning;Fuzzy sets;Fuzzy systems;Information retrieval;Knowledge based systems;Learning systems;Libraries;Weight measurement","case-based reasoning;fuzzy reasoning","approximate case utility;case library;case-based reasoning;domain knowledge;feature weighting;fuzzy if-then rules;fuzzy rule learning;fuzzy rule-based reasoning;fuzzy similarity rules;matching mechanism;similarity assessment;similarity evaluation criteria;similarity measures;utility oriented similarity modeling","","0","","19","","","20-24 Aug. 2009","","IEEE","IEEE Conference Publications"
"A semi-supervised clustering via orthogonal projection","C. Peng; Z. Ru-bo","Harbin Engineering University, Harbin 150001, China","2009 ISECS International Colloquium on Computing, Communication, Control, and Management","20090929","2009","2","","356","359","As dimensionality is very high, image feature space is usually complex. For effectively processing this space, technology of dimensionality reduction is widely used. Semi-supervised clustering incorporates limited information into unsupervised clustering in order to improve clustering performance. However, many existing semi-supervised clustering methods can not be used to handle high-dimensional sparse data. To solve this problem, we proposed a semi-supervised fuzzy clustering method via constrained orthogonal projection. With results of experiments on different datasets, it shows the method has good clustering performance for handling high dimensionality data.","2154-9613;21549613","POD:978-1-4244-4247-8","10.1109/CCCM.2009.5267927","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5267927","clustering;dimension reduction;projection;semi-supervised learning","Clustering methods;Communication system control;Engineering management;Equations;Image retrieval;Information retrieval;Principal component analysis;Project management;Semisupervised learning;Space technology","fuzzy set theory;pattern clustering","constrained orthogonal projection;image feature space;semi-supervised fuzzy clustering;unsupervised clustering","","0","","16","","","8-9 Aug. 2009","","IEEE","IEEE Conference Publications"
"2D CAD Data Mining Based on Spatial Relation","H. Kizu; J. Yamamoto; T. Takeda; K. Gyohten; N. Sueda","Fac. of Eng., Oita Univ., Oita, Japan","2009 10th International Conference on Document Analysis and Recognition","20091002","2009","","","326","330","In this research, we propose CAD data mining technique to obtain semantic elements without prior knowledge about plans being designed. Our method consists of two steps. The first step is to extract frequent spatial relations between figure elements in CAD data as clues to the semantic elements. These relations are modeled as topology graph and are analyzed by a graph mining method. In the second step, valid semantic elements are specified by eliminating geometrically unnecessary figure elements through inferring every affine transformation between sets of figure elements having the same frequent spatial structure. In the experiments, the proposed method could extract semantic elements like electrical symbols from floor plan data without prior knowledge about the symbols.","1520-5363;15205363","POD:978-1-4244-4500-4","10.1109/ICDAR.2009.156","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5277684","CAD;data mining;graph mining;spatial relation;topology graph","Clouds;Data engineering;Data mining;Databases;Design automation;Design engineering;Information retrieval;Knowledge engineering;Text analysis;Topology","CAD;affine transforms;computational geometry;data mining;graph theory","2D CAD data mining technique;CAD design;affine transformation;electrical symbol;frequent spatial structure;geometry;graph representing spatial relation;semantic element extraction;topology graph mining method","","1","","8","","","26-29 July 2009","","IEEE","IEEE Conference Publications"
"Some Strategies of Marketing Academic Library to College Students","L. Si; B. Chen; J. Hou","Sch. of Inf. Manage., Wuhan Univ., Wuhan, China","2009 International Conference on New Trends in Information and Service Science","20090925","2009","","","983","988","Based on a systematic and in-depth research into the college students, the authors discuss some factors baffling marketing, and put forward some marketing strategies such as developing an integrated retrieval system and making it easy to use the library resource; strengthening information literacy education and making preparation for the library marketing; being integrated into userspsila web workflow to strengthen the librarypsilas visibility and impact; taking advantage of the crowd intelligence to facilitate the discovery and sharing of library resource; engaging in the campus life and upgrading the librarypsilas image; optimizing the disposal of library space and making it attractive to our college students.","","POD:978-0-7695-3687-3","10.1109/NISS.2009.36","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5260718","academic library marketing;college students;marketing strategies","Books;Educational institutions;Information analysis;Information management;Information retrieval;Information services;Internet;Libraries;Search engines;Web sites","academic libraries;information retrieval systems;marketing","academic library;college students;information literacy education;integrated retrieval system;library resource;marketing","","0","","12","","","June 30 2009-July 2 2009","","IEEE","IEEE Conference Publications"
"The study of music popularity based on online user behaviors about the music hit charts","D. Guo; C. Chen; Y. Yang","School of Electric and Information Engineering, Beijing Jiaotong University, Beijing, China","2009 ISECS International Colloquium on Computing, Communication, Control, and Management","20090929","2009","4","","91","94","Since 1951, for fifty years, music charts ranked musical recordings with selling. Those traditional music charts do not work well with the popularity of musical recordings nowadays because of huge impact of internet over music industry. A new kind of music charts is more and more popular, by which we call it as search charts or hit charts. In this paper, we choose this special music hit charts to study. First we took a series of analysis on the characteristics of music hit charts. Those characteristics of music hit charts are special thanks to the online user behaviors. Then we proposed a novel music categorization method on the basis of online user behaviors. The criterion of our method is to judge the popularity of each song with the variance of hits. In traditional commercial charts, music charts is influenced with economy. Our studies weaken the economy's influence over music popularity.","2154-9613;21549613","POD:978-1-4244-4247-8","10.1109/CCCM.2009.5267797","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5267797","hit charts;music industry;popularity;user behaviors;variance","Communication system control;Engineering management;Europe;IP networks;Internet;Multiple signal classification;Music information retrieval","Internet;information retrieval;music;socio-economic effects","Internet;music categorization method;music hit chart;music industry;music popularity;music search chart;online user behavior","","0","","7","","","8-9 Aug. 2009","","IEEE","IEEE Conference Publications"
"On fuzzy queries with contextual predicates","P. Bosc; O. Pivert; A. Mokhtari","Patrick Bosc, Olivier Pivert, and Amine Mokhtari are with IRISA-ENSSAT, Lannion, France","2009 IEEE International Conference on Fuzzy Systems","20091002","2009","","","484","489","This paper deals with the interpretation and processing of database queries with preference conditions of the form ldquoattribute is low (resp. medium, high)rdquo in the situation where the user is not aware of the actual content of the database but still wants to retrieve the best possible answers (relatively to that content). An approach to the definition of the terms ldquolowrdquo, ldquomediumrdquo and ldquohighrdquo in a contextual and relative manner is introduced. A processing algorithm aimed at efficiently retrieving the top-k answers to such a query is also outlined.","1098-7584;10987584","POD:978-1-4244-3596-8","10.1109/FUZZY.2009.5277136","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5277136","","Algebra;Cities and towns;Content based retrieval;Context awareness;Database languages;Database systems;Fuzzy sets;Information retrieval;Relational databases;Temperature","fuzzy set theory;query processing","contextual predicate;database query;fuzzy-set-based approach;processing algorithm","","1","","12","","","20-24 Aug. 2009","","IEEE","IEEE Conference Publications"
"A peer-to-peer architecture for distributed and reliable RDF storage","G. Rizzo; F. Di Gregorio; P. Di Nunzio; A. Servetti; J. C. De Martin","Dipartimento di Automatica e Informatica Politecnico di Torino, Italy","2009 First International Conference on Networked Digital Technologies","20090929","2009","","","94","99","Knowledge management systems share information from multiple sources over the network and may have problems in maintaining the consistency due to node failures and data fragmentation in different locations. In this paper we present an architecture for a load balanced and reliable RDF storage system for semantic information distributed over a peer-to-peer network. Peers are self organized in a ring topology, based on a distributed hash table (DHT), where each node is assigned a segment of the key space that can dynamically change in order to maintain a uniform distribution of the data among the participating peers. Data redundancy is then used to replicate each RDF triple in multiple locations so that, in case of peer failures, neighbour nodes can act on their behalf and return consistent results. Additionally, each node provides an entry point able to resolve atomic, disjunctive and conjunctive SPARQL queries on the network semantic knowledge. The performance of this approach is evaluated by monitoring the effectiveness of the load balancing and redundancy algorithm and the overhead introduced on the network load in both a static (only join events) and dynamic scenario.","2155-8728;21558728","POD:978-1-4244-4614-8","10.1109/NDT.2009.5272090","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5272090","","Bandwidth;Delay;Information retrieval;Load management;Maintenance;Peer to peer computing;Protocols;Redundancy;Resource description framework;Routing","knowledge management;peer-to-peer computing;query processing;resource allocation;semantic Web;semantic networks;storage management","conjunctive SPARQL queries;data fragmentation;data redundancy algorithm;distributed RDF storage system;distributed hash table;knowledge management system;network load balancing;node failures;peer-to-peer architecture;ring topology;semantic Web;semantic knowledge network","","2","","16","","","28-31 July 2009","","IEEE","IEEE Conference Publications"
"Formal modeling of trust in Semantic Grid Registry","S. Mahmood; S. Iftikhar; H. F. Ahmad; F. Mahmood","School of Electrical Engineering and Computer Sciences, NUST, Islamabad, Pakistan","2009 International Conference on Information and Communication Technologies","20090925","2009","","","65","69","In this paper we have analyzed and developed a formal specification of a trust model in semantic grid registry. This paper formalizes the basic requirements of a trust model in case of semantic grid registry. We have described the flow of operations of our system through links and processes in the system architecture. The system is formally modeled in pi-calculus. Finally we transformed the specification to pi- ADL and generated code using Archware tool. We have already developed a semantic grid registry.","","POD:978-1-4244-4608-7","10.1109/ICICT.2009.5267211","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5267211","Arch ware Tool;Formal Methods;Grid Registry;Pi ADL;Pi Calculus;Reputation;Trust Model","Calculus;Content based retrieval;Content management;Context modeling;Fires;Formal specifications;Grid computing;Information resources;Information retrieval;Publishing","formal specification;grid computing;pi calculus;software architecture","Archware tool;formal modeling;formal specification;pi-ADL;pi-calculus;semantic grid registry;system architecture;trust model","","0","","10","","","15-16 Aug. 2009","","IEEE","IEEE Conference Publications"
"The implement of searching engine for educational resources using text clustering","T. Huang; H. Cui","Engineering and Research Center For Information Technology On Education, Central China Normal University, Wuhan, Hubei, 430079, China","2009 IEEE International Conference on Granular Computing","20090922","2009","","","260","263","The rich educational resources form network is a great role of promoting for the development of education, but educational retrieval is ineffective at present. Search engine is an available tool but the precision of retrieval is still the crucial problem. Text clustering is an automatic technology to summarize and classified text information. Using the text clustering technology in the field of educational search engine will improve the accuracy of retrieval. Presently clustering in search engine has some preliminary study at home and abroad. There are some clustering engine trial systems can be used on line, but those systems are usually only support for English and not special for professional fields. This paper discusses the concept as well as the lifecycle of the text clustering, then use the search engine tool--Lucene index the Chinese educational resources, supplied to the Carrot2 tools to build a text-based search results clustering engine, compares the clustering engine with the search engine and analysis the experiments data. As the result achieve cluster retrieval of educational resources.","","POD:978-1-4244-4830-2","10.1109/GRC.2009.5255116","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5255116","","Clustering algorithms;Data analysis;Educational technology;Information retrieval;Information technology;Internet;Machine learning;Metasearch;Oceans;Search engines","educational technology;information retrieval;pattern clustering;search engines;text analysis","Carrot2 tool;Lucene index;cluster retrieval;clustering engine trial system;educational resources;educational retrieval;educational search engine;text clustering;text information summarization","","0","","6","","","17-19 Aug. 2009","","IEEE","IEEE Conference Publications"
"Ranking evaluation functions to improve genetic feature selection in content-based image retrieval of mammograms","S. F. da Silva; A. J. M. Traina; M. X. Ribeiro; J. do E. S. Batista Neto; C. Traina","Department of Computer Science, University of S&#227;o Paulo at S&#227;o Carlos USP","2009 22nd IEEE International Symposium on Computer-Based Medical Systems","20090922","2009","","","1","8","The ranking problem is a crucial task in the information retrieval systems. In this paper, we take advantage of single valued ranking evaluation functions in order to develop a new method of genetic feature selection tailored to improve the accuracy of content-based image retrieval systems. We propose to boost the feature selection ability of the genetic algorithms (GA) by employing an evaluation criteria (fitness function) that relies on order-based ranking evaluation functions. The evaluation criteria are provided by the GA and has been successfully employed as a measure to evaluate the efficacy of content-based image retrieval process, improving up to 22% the precision of the query answers. Experiments on three medical datasets containing breast cancer diagnosis and breast tissue density analysis showed that fitness functions based on ranking evaluation functions occupy an essential role on the algorithms' performance, obtaining results significatively better than other fitness function designs. The experiments also showed that the proposed method obtains results superior than feature selection based on the traditional decision-tree C4.5, naive bayes, support vector machine, 1-nearest neighbor and association rule mining.","1063-7125;10637125","POD:978-1-4244-4879-1","10.1109/CBMS.2009.5255397","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5255397","","Algorithm design and analysis;Biomedical imaging;Breast cancer;Breast tissue;Content based retrieval;Genetic algorithms;Image retrieval;Information retrieval;Medical diagnostic imaging;Performance analysis","biological organs;cancer;diagnostic radiography;feature extraction;genetic algorithms;image retrieval;mammography;medical image processing;tumours","breast cancer diagnosis;breast tissue density analysis;content-based image retrieval;fitness function;genetic algorithm;genetic feature selection;mammograms;ranking evaluation function","","1","","22","","","2-5 Aug. 2009","","IEEE","IEEE Conference Publications"
"Updating user profile using ontology-based semantic similarity","M. Reformat; S. K. Golmohammadi","Department of Electrical and Computer Engineering, University of Alberta, Edmonton, AB, T6G 2V4 Canada","2009 IEEE International Conference on Fuzzy Systems","20091002","2009","","","1062","1067","The endless amount of information on the web, known as ldquolost-in-hyper-space syndromerdquo, easily overwhelms users. User profiles are used as a means to support extracting relevant information by indicating user interests. In this paper, we propose a new method to develop and maintain a user profile by analyzing user's web access behavior. We propose an ontology-based semantic similarity measure and combine it with an importance measure to identify items that are of highest relevance to user interests. The proposed approach is used in a system for updating a user profile in music domain.","1098-7584;10987584","POD:978-1-4244-3596-8","10.1109/FUZZY.2009.5277205","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5277205","","Buildings;Collaboration;Data mining;Information filtering;Information filters;Information retrieval;Ontologies;Pattern analysis;Recommender systems;Semantic Web","Internet;ontologies (artificial intelligence)","Web access behavior;World Wide Web;lost-in-hyper-space syndrome;music domain;ontology based semantic similarity;ontology-based semantic similarity measure;relevant information;user interest;user profile","","2","","23","","","20-24 Aug. 2009","","IEEE","IEEE Conference Publications"
"HL7 healthcare information management using aspect-oriented programming","J. Munnelly; S. Clarke","Trinity College Dublin","2009 22nd IEEE International Symposium on Computer-Based Medical Systems","20090922","2009","","","1","4","Given the heterogeneity of healthcare software systems, data from each system is often incompatible inhibiting interoperability. To enable the sharing and exchange of healthcare information interoperability standards must be adhered to. Health Level Seven (HL7) is the international standards organisation that promotes and enforces the standardisation of electronic healthcare information to facilitate its exchange and management. Incorporating HL7 functionality into existing applications requires significant modification and intrusive extensions. Using aspect-oriented programming (AOP), we can introduce HL7 functionality into existing applications without the requirement for refactoring or modification. HL7 data formatting affects multiple parts of an application and hence is a ldquocrosscut-ting concernrdquo. These concerns which entwine with base functionality introduce complexity and reduce modularity. A second benefit of AOP is its advanced modularisation capabilities which are capable of modularising ldquocrosscut-ting concernsrdquo. We illustrate the benefits of using AOP in HL7 by example and measure the effects of the approach on healthcare applications.","1063-7125;10637125","POD:978-1-4244-4879-1","10.1109/CBMS.2009.5255349","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5255349","","Educational institutions;Encapsulation;Functional programming;Health information management;Hospitals;Information management;Information retrieval;Medical services;Object oriented programming;Software systems","health care;medical information systems;object-oriented programming","HL7 healthcare information management;Health Level Seven;aspect-oriented programming;healthcare software system heterogeneity;international standards organisation","","0","","9","","","2-5 Aug. 2009","","IEEE","IEEE Conference Publications"
